"src_latitude","src_longitude","n"
"53.358","-2.1654","15"
"-34.8131","-56.0447","69"
"42.0096","-4.5241","268"
"46.0933","15.8433","334"
"40.9863","28.7091","18259"
"55.1256","86.5108","31278"
"33.5093","-112.0563","49"
"52.4477","16.9935","375"
"52.2805","5.2579","274"
"9.9634","-84.076","3366"
"31.7754","-97.1258","3146"
"59.6873","30.3405","107515"
"51.4268","6.8806","44"
"45.563","8.058","1061"
"35.7021","139.6375","1878"
"49.842","-99.9831","131"
"51.7733","-2.4297","207"
"49.0401","8.3936","188"
"48.3828","20.0224","25"
"42.7325","-84.5555","10"
"-21.1","55.3","7362"
"31.0167","73.85","10642"
"32.4699","-90.1102","61"
"-38.953","-67.9249","19"
"48.2231","37.2359","5135"
"51.0367","36.7317","114"
"38.7927","-9.1838","132"
"39.5372","-82.4126","58"
"28.0381","-81.9392","181"
"-22.9739","-46.9938","9122"
"59.8333","29.9667","32"
"9.4333","-82.5167","51"
"45.4946","12.1077","39"
"25.1135","121.5688","256"
"45.648","9.3624","2"
"49.6615","8.994","28"
"51.931","4.591","73"
"34.3428","134.0276","68"
"48.2234","10.1035","203"
"34.4173","132.4436","9"
"36.4295","-119.872","68"
"-19.9729","-44.8402","49"
"40.6129","-74.416","137"
"43.2705","6.5249","1776"
"36.4813","129.3108","88"
"34.5","133.2167","21"
"13.45","99.9","516"
"50.6516","11.3764","47"
"41.151","-73.4944","27"
"42.0669","-6.6494","28"
"15.2333","105.2333","7401"
"60.835","10.0736","364"
"17.3341","78.3925","4030"
"52.5977","4.7111","98"
"43.2966","5.3703","25"
"54.7667","-1.5667","454"
"30.2971","-97.8181","4811"
"37.6239","15.0567","6"
"45.6052","9.5142","2925"
"49.4","6.7","9"
"53.0522","60.6467","694"
"34.3213","135.6601","112"
"23.1333","70.0167","774"
"47.4255","9.6162","18"
"39.3392","-94.2261","6"
"-21.6451","-56.2351","240"
"-26.9333","-60.05","206"
"48.8232","1.9541","40"
"39.15","-0.4333","23"
"42.3755","-83.2883","130"
"33.8868","132.9398","13"
"40.5971","-3.4974","226"
"39.8328","18.3509","12"
"42.2787","-71.1589","34"
"40.8558","26.6303","186570"
"51.8297","4.9731","672"
"41.9017","-8.6664","29"
"41.0508","-80.5985","40"
"3.8099","103.2893","100"
"10.4583","-66.6972","7"
"53.5568","9.9801","275"
"48.9526","2.1452","7"
"52.7234","13.193","23"
"-37.5987","144.954","210"
"-31.7169","-55.9811","331"
"40.2357","-100.4298","6"
"32.5622","130.6285","5115"
"39.9945","-75.1648","34"
"37.3928","140.3555","92"
"36.6694","-93.2449","44"
"47.4143","9.742","48"
"-27.0846","152.9511","115"
"39.2151","-76.754","58"
"28.5836","-81.5324","38"
"-3.4833","-80.2333","60"
"33.9299","-87.4324","40"
"41.2411","-89.9274","64"
"39.8299","-86.1794","2561"
"47.5833","16.9833","11"
"42.9185","141.594","227"
"31.6812","-84.1593","39"
"35.4759","139.549","13"
"37.5863","-4.6381","36"
"52.3342","-6.4575","211"
"-27.0833","-53.1333","12"
"-30.75","30.45","1714"
"23.6167","87.1333","23"
"47.7333","19.15","7"
"50.8108","20.5561","70"
"40.0794","-76.3141","311"
"34.1733","-118.554","12277"
"30.6944","-88.0431","226"
"40.6111","-8.4621","18"
"-17.2535","-42.8304","51"
"52.3733","5.2646","43"
"45.7368","9.7264","11"
"-6.4887","-35.304","5"
"-28.05","-49.5742","8"
"34.6396","136.4804","15"
"39.1063","-76.866","218"
"41.3889","-70.5339","37"
"53.1094","17.9537","3"
"47.1378","2.2111","5"
"51.444","7.4546","6"
"43.6385","13.308","2448"
"47.0076","-95.944","2"
"44.5025","-87.9771","42"
"38.5302","141.0276","20"
"49.1646","18.5889","26"
"53.5389","10.0343","19"
"52.6251","13.5441","41"
"46.4333","21.2333","5"
"-22.8214","-45.6997","2"
"34.7457","135.2997","4080"
"43.3722","5.3539","243"
"50.8789","9.1097","3"
"35.565","139.6676","23969"
"36.46","-86.6705","124"
"43.8222","17.6092","10"
"-19.2865","-47.7137","370"
"-30.7333","-64.8","20"
"39.7376","3.2768","8"
"44.5584","4.7509","254"
"51.5903","4.8093","8"
"21.4001","-158.016","32"
"52.5028","13.3086","6"
"45.845","-119.2849","20"
"3.3083","101.5123","56"
"40.4937","15.2335","10"
"48.9474","9.4372","12"
"44.699","10.2383","4"
"65.8167","87.9833","1206"
"10.8167","76.2","234"
"35.6838","139.5106","9"
"51.7066","10.0","30"
"41.9953","-83.9555","6"
"35.3097","138.93","6"
"41.079","-75.7715","8"
"46.3502","-94.1","33"
"18.9667","-69.3","38"
"28.2167","76.7833","12"
"45.3429","7.5895","2"
"38.6333","29.4","113"
"52.9728","17.092","14"
"36.057","139.4555","1"
"52.1927","21.0005","7"
"35.0667","135.9833","113"
"42.5134","-83.0647","3"
"37.6912","-4.4806","22"
"54.1899","16.2377","13"
"18.4","-77.3667","4"
"51.8629","20.8711","3"
"-27.5268","153.2652","8"
"54.6435","31.0226","10"
"53.3805","14.6366","12"
"35.487","139.6404","29"
"25.2833","79.8667","203"
"40.8188","14.7077","11"
"18.3","73.25","2"
"53.6128","-6.1819","12"
"43.8644","7.8688","2"
"55.1875","44.1267","30"
"35.4197","139.0375","230"
"52.9848","36.0126","339"
"54.8548","-1.5175","4"
"45.2632","7.4689","6"
"52.0834","4.9069","6"
"45.9","16.2167","2"
"39.1281","-94.957","11"
"-29.5453","-51.4154","4"
"36.2359","137.9694","16"
"-2.9926","-41.1546","23"
"53.0985","-1.1169","32"
"52.2757","5.1621","1"
"44.6167","23.95","3"
"18.14","-66.266","7"
"30.1204","116.6829","1"
"38.9797","-0.6868","8"
"51.0833","4.9167","12"
"53.8","10.5","3"
"34.6701","135.5413","11"
"45.1701","1.5619","6"
"38.7912","-77.0814","3"
"50.8793","0.2807","9"
"39.6478","-104.9878","1"
"51.8329","4.8368","6"
"34.7167","137.55","1"
"19.7575","-100.2578","3"
"58.8874","41.1162","114"
"35.3092","-106.5293","11"
"48.9227","9.3236","1"
"55.6314","13.7062","4"
"35.7379","139.5611","3"
"-5.9085","-40.2728","5"
"46.9167","18.9833","2"
"52.1979","20.9108","61"
"49.8114","6.4783","4"
"42.8627","-84.353","1"
"52.5317","6.1002","3"
"50.876","19.2075","11"
"51.4159","7.1215","4"
"51.1223","11.4172","3"
"34.3902","132.5203","1"
"51.7654","-0.0091","2"
"57.7395","12.1064","3"
"36.3833","139.0833","1"
"35.8651","139.8019","25"
"35.7182","139.9277","1"
"31.9322","35.0442","3"
"45.9333","23.25","2"
"44.7119","39.2003","2"
"52.2799","-1.9407","2"
"48.4001","10.5992","17"
"51.6747","7.8407","5"
"34.6295","135.4824","1"
"43.8074","143.8871","1"
"48.5669","-78.1162","4"
"47.7815","9.6183","1"
"-22.1166","-48.352","114"
"36.4027","140.5308","4"
"22.3997","106.7897","1"
"60.4","5.1833","15"
"50.0328","22.735","4"
"46.7016","-92.0912","2"
"31.8","130.4333","5"
"18.3392","-99.5328","3"
"52.9808","12.3274","4"
"20.9411","-97.7101","12"
"36.6161","4.3511","2"
"-17.7354","-49.1082","2"
"49.4075","1.1387","6"
"39.8219","-75.7687","2"
"40.1788","-77.0047","4"
"22.4167","87.7","228"
"39.1222","-94.5487","106"
"51.4666","-90.1959","1"
"52.2467","21.1033","5"
"38.4351","141.2851","6"
"36.7","136.9333","1"
"-17.2329","-53.0768","8"
"49.8697","9.905","6"
"58.0003","56.1786","1"
"50.9807","6.9212","2"
"35.8937","139.5924","1"
"54.7","44.85","2"
"41.1354","-7.8124","2"
"51.314","-0.0236","1"
"40.1773","-105.1009","4"
"32.1864","34.9631","2822"
"51.4326","6.8216","2"
"37.1374","-3.648","4"
"44.9512","-93.0902","2"
"50.6752","12.4709","2"
"43.9195","18.3204","2690"
"35.6807","139.9952","1"
"48.3406","-4.7185","2"
"37.751","-97.822","37122874"
"36.6683","116.9972","6614973"
"14.6085","-61.0727","145397"
"25.8466","114.9326","2622675"
"47.2361","39.7189","6876758"
"47.0","8.0","992059"
"16.4667","107.6","5399435"
"46.6558","32.6178","6748612"
"26.6204","-81.8725","226611"
"41.8777","-87.6376","689359"
"31.1033","77.1722","1422550"
"34.9167","137.15","11944"
"56.6388","47.8908","3859960"
"-21.8276","-48.2011","445472"
"48.0478","37.9258","6064534"
"35.2716","128.6531","2573004"
"10.805","78.6856","2271153"
"38.7459","34.6252","602941"
"-14.0681","-75.7256","20817"
"40.1686","28.9208","44404"
"65.6667","72.7833","14803"
"66.6572","66.4183","4009"
"-15.7797","-47.9297","146781"
"-19.8872","-44.0759","503534"
"-20.3256","57.3706","748"
"20.673","-105.218","164429"
"33.9908","-118.4601","46174"
"48.4378","38.8438","38783"
"43.6644","-79.4195","10333"
"-34.5417","-58.5583","29717"
"-22.4084","-44.2556","3043"
"8.8925","-64.2528","151474"
"31.6858","118.5101","349997"
"55.9403","46.205","354"
"-27.1072","-48.6244","473980"
"49.6832","-115.9855","118940"
"41.0222","-73.6798","2118"
"45.7904","4.8411","153743"
"12.7833","101.3","135499"
"-2.6634","-56.9341","299638"
"40.6774","-74.9622","46"
"5.1771","97.1423","4105"
"42.4843","-71.2768","3235"
"40.6521","-74.0018","1431"
"10.025","-69.2872","231439"
"-15.1748","-58.4973","1111"
"44.395","18.8451","5184"
"58.6994","59.49","318850"
"36.1053","-79.8762","1410"
"-22.5596","-47.9044","8986"
"18.4333","79.15","676575"
"37.4446","-122.1835","32600"
"32.9522","-96.6654","2903"
"44.2901","11.8795","4051"
"35.807","126.9076","231520"
"57.9194","59.965","709200"
"52.9042","-1.8694","2526"
"11.35","76.8167","16955"
"49.3231","-122.8626","3248"
"41.0623","14.641","401"
"26.1481","-80.2088","592"
"21.1443","-101.6781","6284"
"27.9425","-82.5057","237"
"30.0409","-95.5302","62339"
"50.747","-1.9801","1016"
"30.6667","73.1","17301"
"39.0783","-108.5457","391"
"-3.7861","119.6522","6836"
"52.98","49.42","2383"
"-5.1358","-49.3238","13607"
"49.6506","-112.8372","1747"
"59.0903","56.0625","9405"
"45.5247","-73.5953","3029"
"25.5833","85.25","1220"
"39.8845","-74.9067","963389"
"-27.65","-67.0333","77"
"-20.0282","-48.9378","535"
"55.5318","28.5987","170890"
"44.2588","-69.551","1257"
"27.0977","105.492","466"
"35.6572","138.5427","160"
"-14.6646","-52.3556","188"
"10.2631","-67.9489","1717"
"25.5558","-103.5205","6471"
"45.7667","5.0","16"
"49.8994","22.5099","34"
"33.7153","-84.3312","296"
"18.5751","-72.223","365"
"51.4595","5.4782","1465"
"-33.8833","151.1","186429"
"-8.1844","-66.075","18389"
"56.1","37.9167","948"
"51.108","17.0317","2347"
"48.0167","19.9","226"
"24.6461","120.8711","52824"
"-7.5206","-35.6993","834"
"51.5166","5.4862","5"
"5.848","117.9591","11780"
"32.5192","108.5323","551"
"35.6102","-88.814","6736"
"39.7435","-105.1009","78"
"35.0375","33.9833","3959"
"49.7833","14.3","44"
"51.1111","-114.0477","503"
"49.45","18.2333","177"
"32.8058","130.7114","27735"
"-23.5401","-47.1128","59858"
"41.3703","-8.4101","3416"
"50.0253","20.8488","3804"
"-29.3471","-50.7754","3857"
"31.8789","34.8181","1296"
"52.0276","23.1212","58386"
"-27.6256","152.9688","105"
"-22.4916","-49.3864","40"
"34.8698","135.599","272"
"-5.1492","-36.5829","164"
"40.8312","-73.9067","476"
"47.3424","5.0201","81"
"45.5836","10.1572","498"
"38.219","-2.9807","226"
"-5.5586","-44.7073","453"
"39.9073","-105.0156","423"
"-10.6865","-37.4277","209"
"59.0533","10.0352","81"
"18.7575","99.9783","2106"
"10.6833","106.6667","12478"
"53.5741","10.076","3444"
"39.4455","-104.853","40"
"-23.03","-49.107","307"
"51.9577","5.893","245"
"41.6398","13.3411","16"
"50.8642","6.0679","52"
"40.7519","-73.9768","352"
"34.0662","-117.7763","3661"
"34.0915","-118.1307","3790"
"51.1024","17.0974","2622"
"42.7377","-84.5239","2376"
"48.9964","21.2854","98"
"59.3173","18.255","599"
"55.9167","14.2833","214"
"36.0948","139.6776","661"
"50.7587","59.5386","223"
"33.3164","130.5261","4"
"34.2773","-118.5001","94"
"46.3695","-72.6789","125"
"-8.1128","-35.0147","39"
"40.9033","29.1725","146"
"22.2772","114.2252","2240"
"48.6108","2.3232","130"
"44.3703","-92.0361","374"
"18.2164","42.5053","8717"
"45.3887","-93.2315","456"
"49.1989","1.2948","5"
"26.1374","-80.1684","3102"
"43.5639","-79.7172","224"
"46.4725","41.5428","13365"
"38.6816","-121.8052","4"
"42.75","13.8","43"
"-25.3125","-57.3847","28"
"39.9664","-75.1685","1628"
"32.3147","34.8962","130"
"43.5547","-5.9248","189"
"51.1744","17.0102","26"
"59.0564","57.6425","22025"
"30.4404","-88.7801","2298"
"45.5401","-73.6225","5211"
"61.7324","9.371","26"
"50.8848","5.7495","5"
"52.5158","-1.9017","314"
"-9.1387","-50.673","1226"
"38.678","-121.1761","90"
"27.916","-82.7343","194"
"34.4086","132.7368","23010"
"46.1667","20.1667","11168"
"45.0003","7.6531","896"
"53.2558","-0.5077","157"
"26.0476","-80.1447","131"
"49.8224","19.0469","13"
"49.2118","6.8561","1"
"35.5794","118.8328","39"
"55.654","13.1111","99"
"45.3167","26.3833","37"
"39.7354","-74.9838","6449"
"51.2417","22.5355","21"
"55.5256","25.1026","348"
"-8.7388","-35.7985","158"
"-18.2126","-54.717","658"
"48.8696","8.6704","12"
"40.2344","14.985","44431"
"22.897","-109.9207","344"
"41.284","-73.8931","351"
"15.4833","108.1333","4845"
"43.9936","11.3542","39917"
"2.2057","102.2562","86"
"51.9594","-5.1258","9946"
"38.5747","16.3262","4"
"48.8612","2.1146","44"
"9.3328","-69.1208","87437"
"28.514","-81.357","69"
"53.0324","20.7202","28"
"51.9793","5.6573","32"
"34.1722","-118.379","1830"
"34.7313","133.7334","30359"
"-37.7904","145.0845","2"
"20.7037","-97.3098","33483"
"-5.0667","39.1","32"
"38.9577","-77.6038","116"
"56.0","12.9667","7"
"46.8677","-96.7572","173"
"35.4619","-97.3932","202"
"18.6822","-100.1858","6165"
"53.5894","9.9897","37"
"50.1782","28.7338","1756"
"54.9361","39.0167","72866"
"42.3453","-85.2178","72"
"35.691","139.6436","1"
"12.4062","104.4465","2217"
"-33.284","149.1002","22"
"45.9589","5.3432","64"
"40.372","-111.7333","4"
"38.7677","-9.1993","24"
"35.1065","-81.2201","86"
"20.35","76.25","681"
"38.8155","-77.1205","15"
"45.9197","6.1439","218"
"36.2872","-80.8554","74"
"43.6508","-89.7665","773"
"46.7809","-56.172","13"
"55.5956","43.7511","2288"
"47.0756","5.414","11"
"56.2092","44.1056","30014"
"-14.3901","-41.3633","554"
"-20.8862","-48.8517","58"
"-5.7049","-41.6163","15"
"40.0174","-87.2569","26"
"37.4563","-122.2002","26"
"39.5459","-0.5707","49"
"38.1731","20.4819","56"
"48.7497","6.0637","218"
"46.4","13.0205","2"
"50.1411","82.3133","7073"
"19.82","-97.3886","277"
"50.05","4.3167","437"
"40.6968","-74.2281","85"
"47.7912","11.8334","41"
"41.5084","-81.6076","99"
"36.323","136.3997","8"
"37.05","140.9167","134"
"53.2119","44.8025","3481"
"39.9117","32.8403","9348"
"45.2931","19.7439","6"
"29.8365","-95.4363","227"
"51.8139","4.6686","17"
"40.1983","29.2124","1057"
"51.4833","-0.0333","1239"
"45.7354","3.1961","11"
"46.5208","16.1975","68"
"27.9258","-110.9371","2556"
"32.6205","-90.0061","39"
"31.5298","130.6908","25"
"53.5493","14.9537","1023"
"57.4656","41.9606","93"
"27.9873","-81.7625","2"
"-31.2667","-61.4833","106"
"34.6613","136.3712","8"
"36.5576","139.8772","1463"
"52.1881","20.9033","1"
"50.8833","3.0667","7"
"42.6811","-7.7835","6"
"36.8581","-82.7627","2"
"45.8519","10.9805","8"
"49.7906","21.9613","810"
"28.9924","-98.4831","1666"
"36.7128","3.0617","770"
"48.05","7.7333","92"
"35.5553","140.1782","195"
"28.0517","105.2231","347"
"35.1154","136.9253","1"
"61.5049","23.7936","14"
"18.9833","-69.05","6"
"15.3021","120.9087","69"
"29.6577","-81.6595","121"
"36.1052","-86.6591","98"
"30.0961","31.6554","2"
"5.5029","-73.8523","10"
"40.1125","-104.9366","20"
"-20.5803","-42.1955","13637"
"52.2376","20.9842","737"
"30.7305","-81.5465","36"
"41.1724","-112.0382","4"
"45.702","9.0836","3"
"43.6469","-79.4521","146"
"42.677","13.821","3"
"-19.7372","-42.4284","340"
"3.5391","-74.8975","10"
"50.5816","20.125","10"
"45.3795","12.0864","1196"
"-6.8698","-40.5972","1"
"-1.6","-79.0","341"
"37.9773","-88.3243","20"
"28.8846","-81.3065","22"
"35.425","137.0417","470"
"53.1267","8.2384","134"
"45.3083","18.4106","6"
"50.8009","6.4788","6"
"-30.3465","-50.5482","1939"
"30.7333","78.45","120"
"41.8089","-88.3274","73"
"50.4727","3.3037","8"
"54.4827","18.5517","4"
"52.3665","9.6815","1"
"50.1188","19.848","17"
"51.0","-118.1833","8"
"33.8206","10.8539","18"
"36.5418","9.6633","1"
"8.4309","-83.3776","31"
"46.2","23.6833","16"
"38.7327","0.1435","5"
"15.871","-97.0757","989"
"18.0505","-65.8793","4"
"-33.965","137.7163","5"
"39.7474","-84.16","53"
"49.9028","4.2799","36"
"37.6886","-76.3616","9"
"26.3907","-80.2161","1035"
"27.7061","-97.3537","8"
"37.9674","127.24","30"
"43.6638","-79.3999","218"
"42.8769","13.7474","2"
"-25.4283","28.7083","12"
"-20.6478","-51.0871","61"
"67.277","14.4615","3"
"42.9123","12.5567","19"
"53.1084","18.0298","2"
"48.2833","21.2","4"
"8.7748","167.7392","4"
"50.2842","-5.139","1"
"52.8539","37.4388","1"
"44.0","4.9167","3"
"50.2624","11.9348","7"
"38.4718","-77.5102","6"
"52.1356","5.2021","253"
"43.3809","-84.6635","125"
"38.2447","-104.5318","58"
"45.0577","17.0469","37"
"4.0486","96.2723","1659"
"52.309","16.4132","7"
"29.9686","-90.0646","28"
"54.6775","25.2921","17"
"35.0045","135.8845","31"
"39.0786","-84.4523","2"
"51.3502","22.9114","3"
"34.6476","133.916","2"
"50.5833","16.3333","16"
"55.85","-4.1833","8"
"45.0803","14.0789","13"
"50.3793","7.9863","2"
"20.8814","-156.4783","18"
"48.3628","27.085","7"
"-15.3148","-58.6296","679"
"45.7355","21.334","14"
"4.3055","100.7618","22"
"-26.5667","28.0167","6667"
"-37.5","-72.6667","231"
"49.7167","16.4833","8"
"42.9378","21.26","24"
"43.8973","10.704","4"
"46.4036","15.7911","41"
"33.8557","132.7851","1"
"61.1901","-149.9361","12"
"38.6491","-90.5358","14"
"41.8","24.5","24"
"-15.866","-56.077","4"
"-38.8167","-62.6833","8"
"44.5137","131.5794","2308"
"-37.6416","145.1941","14"
"43.1246","12.0398","455"
"44.0","24.4","28"
"60.2445","24.7079","4"
"35.5986","-82.2902","30"
"44.3199","-79.2778","1"
"30.1777","-96.9332","8"
"39.9121","-89.5877","8"
"45.0684","7.8127","3"
"40.7391","-114.0733","4"
"41.4586","13.6662","4"
"-12.1437","-40.302","7"
"34.5298","133.739","4"
"52.501","-2.8048","4"
"41.7429","45.8011","8"
"-23.2496","-64.2737","4"
"31.4876","-88.2699","62"
"31.1742","31.2218","7"
"35.8028","139.6082","1"
"37.9417","-8.2102","114"
"42.7846","-71.2176","2"
"-12.451","-40.2031","6"
"42.291","-83.465","6"
"44.1","44.6","5"
"35.0862","136.8595","228"
"10.6","-63.3167","1"
"37.3702","-122.2182","5"
"40.0989","-8.5456","3"
"47.791","7.3265","6"
"52.1332","20.7712","7"
"49.8635","10.2281","60579"
"46.2333","10.8167","453"
"27.05","76.9333","113"
"35.8699","139.6226","1"
"52.7872","11.753","29"
"-32.75","151.75","4"
"-20.598","-42.7125","10"
"-39.85","-72.8333","3"
"34.7052","135.2016","2"
"49.3786","40.1675","229"
"34.9522","-0.8367","113"
"10.55","-72.2167","468"
"44.9814","18.9272","1"
"49.4453","11.0222","1"
"35.7528","139.5483","4"
"33.5522","130.4218","2"
"43.1527","-79.2091","3"
"43.1667","-2.7667","4"
"51.1833","2.8167","2"
"34.7871","-92.4222","4"
"47.6667","9.1833","2"
"49.5833","13.55","18"
"40.6898","30.4878","5"
"28.281","68.4388","17"
"45.5688","8.6432","10"
"51.5985","3.8463","54"
"-20.1453","-45.7419","8"
"-20.653","-47.0183","2"
"-35.2167","-60.4167","2"
"14.3508","120.9042","3"
"46.5833","0.3333","1"
"29.7728","-82.3782","1"
"45.7987","-74.0727","4"
"33.3589","-82.0099","1"
"41.99","-72.642","1"
"57.6942","41.0267","2872"
"57.5333","13.35","1"
"37.3894","-121.8868","98"
"31.9422","130.4683","1755"
"19.35","75.2333","1"
"50.0154","20.1678","2"
"52.2113","21.0214","1"
"2.9167","73.5667","2"
"38.7902","-94.6643","3"
"50.6282","2.7708","1"
"48.4267","-123.3655","1"
"34.4539","135.461","2"
"52.384","16.9597","8"
"13.0873","-59.5242","2"
"51.95","-105.6333","1"
"35.1897","136.9082","1"
"29.9605","-90.0753","1"
"47.4515","8.5849","3"
"44.3623","9.1435","6"
"44.0221","11.0797","2"
"37.6206","-87.0591","54"
"58.1342","7.9539","14"
"58.3807","12.3234","9"
"35.1402","138.7772","1"
"48.7589","22.0088","6"
"54.4036","18.6026","2"
"45.6876","9.7665","4"
"-25.5333","-54.6167","4"
"34.2606","-117.2016","1"
"43.1604","-71.4179","13"
"3.4211","-76.2447","4"
"38.3206","-6.7726","5"
"31.1238","-88.5595","1"
"45.3418","26.7773","2"
"27.4081","102.18","60"
"41.5","13.5586","1"
"47.4035","0.5969","2"
"-19.7169","-42.3756","2"
"6.0706","102.2458","6"
"26.3","-77.55","4"
"53.0602","7.2713","1"
"46.1663","21.401","2"
"45.7","-0.3333","2"
"41.554","-72.5501","20"
"24.6536","121.827","1"
"51.8109","4.6315","2"
"41.4495","-87.4764","2"
"35.791","139.6978","4"
"29.9167","77.3","1"
"45.0","-93.391","2"
"50.0339","22.0067","2"
"49.5683","6.0653","1"
"-30.6762","115.7029","1"
"56.7446","15.9071","2"
"45.6069","18.7439","1"
"9.9819","76.2845","5271253"
"35.8702","136.9948","590121"
"36.456","115.9777","1932523"
"-6.9217","107.6071","28253411"
"10.35","107.0667","3110138"
"48.8582","2.3387","23886472"
"43.1479","12.1097","673623797"
"15.85","108.3833","4900600"
"3.8667","11.5167","137916"
"28.1099","30.7503","556598"
"28.35","79.4167","371197"
"56.3572","41.3192","2495194"
"52.371","5.2176","3527"
"11.35","77.7333","1435996"
"39.9619","32.7916","798387"
"41.0454","28.9923","282650"
"54.7817","32.04","2720857"
"52.6186","39.5689","3239367"
"55.5953","38.1203","140990"
"35.7989","139.7115","210904"
